h	size	length	basicity_avg	hydrophobicity_avg	helicity_avg	mutation stability_avg	basicity_var	hydrophobicity_var	helicity_var	mutation stability_var	pgen_avg	pgen_var
0.07692307692307693	2	13	209.61999999999995	-0.41966666666666663	1.049	19.46666666666667	0.003199999999998727	0.0002722222222222186	2.2222222222195122e-07	1.2799999999999994	1.1302750752784048e-08	1.4097628977431594e-16
0.13978069610235938	241	11	210.08799872326838	-0.5638429620172358	1.0466645387807214	19.428343440791576	1.2946601029569298	0.14353580127182103	0.0006500882049645225	1.8198501068035087	2.212964080861962e-07	1.3592734597994818e-13
0.11702049144574263	9	12	212.60079365079363	-0.6366666666666666	1.0074603174603174	18.77777777777778	0.6289087301587499	0.09241492346938773	0.0005177437641723293	1.2505668934240322	6.511878344089911e-08	7.774660413519315e-15
0.08333333333333333	2	12	208.9785714285714	-0.28464285714285703	1.085	21.142857142857146	0.573979591836763	0.14929209183673442	0.00022959183673469224	0.010204081632652734	1.972523461638153e-08	1.7962959035012282e-16
0.15477597870582002	62	12	209.8367511520737	-0.7318548387096774	1.049147465437788	20.491935483870968	1.3658026878123204	0.12377280795713305	0.0005196861610852694	1.2569596585328997	7.204085235627059e-08	2.913977445813607e-14
0.1343504576824209	72	12	210.0877976190476	-0.10326388888888888	1.0744146825396825	20.05952380952381	1.0525688955159418	0.12773095467647158	0.0004387658291015937	1.731675768899107	3.225682755296641e-08	9.222290259165205e-16
0.14661272540393055	232	11	210.64757957559678	-0.40199270557029176	1.0411770557029176	20.321286472148543	1.1736471298374687	0.16712625348789137	0.0007552390911475819	2.310093862812699	1.3457282280827183e-07	5.904009533832521e-14
0.15058121545160044	147	11	210.26614338042907	-0.37504971219256933	1.0447462061747776	20.086865515436944	1.2192750748674253	0.14455665127686795	0.0006025482220123212	2.105152963349563	4.72857483578827e-08	5.308921751273375e-15
0.07142857142857142	2	14	211.00625	-0.05406249999999993	1.0825	20.59375	0.095703125	0.0019142578125000043	3.1249999999998667e-06	0.001953125	8.978945600687959e-10	1.291554880422419e-19
0.15099392587592803	89	11	210.7291270527225	-0.3911408815903198	1.044848746758859	20.646499567847883	1.3443120924019814	0.14193328553468995	0.0006468451384397768	1.9807314552344797	1.1595750015338878e-07	4.0378420079403483e-14
0.07692307692307693	2	13	210.01333333333326	-1.1116666666666666	1.0246666666666666	17.333333333333332	0.096799999999999	1.8000000000001366e-05	3.5555555555559566e-06	0.0	6.82050797391689e-09	1.1553435317783996e-17
0.13160877117274963	46	13	209.70869565217387	-0.14882608695652175	1.0715652173913042	21.369565217391305	0.6317390016103169	0.17370475426731075	0.0006411302200751445	0.6751025228126677	4.3184056519918355e-08	3.334812275846443e-15
0.10338266886627319	12	14	209.196875	-1.0894791666666668	1.0370833333333334	17.572916666666668	0.0683203125000002	0.0649082978219697	0.000342637310606058	0.6966145833333331	1.0188472338443781e-08	1.861310208643478e-16
0.07692307692307693	2	13	207.70333333333332	-0.3369999999999999	1.1103333333333332	22.0	0.030422222222233487	0.026757555555555566	1.7999999999999367e-05	0.4355555555555525	1.2569301294312955e-08	1.7826587317842796e-16
0.12310050647294073	15	12	210.11047619047616	0.01271428571428571	1.0676666666666668	20.238095238095237	0.4515806608357654	0.1349532944606414	0.0008436200194363472	0.5748299319727878	2.1838521743314515e-08	5.106799332636034e-16
0.10086754803531792	4	13	210.03499999999994	-1.0846666666666664	1.0273333333333334	19.05	1.0668851851851786	0.06123999999999993	0.00036266666666666733	0.7270370370370367	1.5924637069021016e-09	1.0282725685876916e-18
0.12875114761904335	3	9	211.5909090909091	-0.9663636363636364	1.0296969696969696	20.575757575757574	4.598264462809908	0.0014975206611570176	9.614325068870577e-05	0.25068870523416104	1.36116719499527e-07	5.690072640454391e-15
0.10086754803531792	4	13	210.62666666666667	-0.7158333333333333	1.0574999999999999	20.116666666666667	0.6950518518518595	0.089886925925926	2.5296296296296458e-05	0.048518518518518426	3.3249820867856595e-09	2.0010186473634222e-17
0.13214945233099126	32	13	209.44249999999994	-0.01593750000000004	1.0847708333333332	21.76875	0.3175390681003638	0.10345732930107526	0.000327171594982079	1.2097446236559144	1.867848295603341e-08	5.321283644237097e-16
0.14537142084291854	22	12	210.98311688311685	-0.5973701298701298	1.0288311688311689	19.386363636363637	1.1281804929764134	0.07381610235003092	0.00029215478399152	0.8866176340666145	8.750116940087654e-08	2.0624511350324337e-14
0.07692307692307693	2	13	208.83333333333331	-0.8049999999999999	1.0616666666666665	18.866666666666667	0.14222222222221365	0.004050000000000008	4.999999999999898e-05	0.008888888888888826	9.604045403767502e-09	1.6222558225677484e-16
0.12692570167086317	50	13	210.4232	-0.20154666666666665	1.061853333333333	20.872	1.358380480725624	0.10805107374149656	0.0005951798639455776	0.9186104308390034	4.534752319428538e-08	3.708367033995992e-15
0.07692307692307693	2	13	208.94999999999993	-0.8456666666666666	1.0616666666666668	17.5	0.037355555555565294	0.10305799999999989	0.0002420000000000053	0.26888888888888957	9.270982623347778e-09	7.80888939037025e-17
0.15310881163512166	116	10	210.38498563218388	-0.48667385057471263	1.038764367816092	20.39008620689655	1.2215171737048287	0.11295366540687991	0.0006543415792103974	1.5350965142428785	4.0099055542316357e-07	3.5249108616903137e-13
0.07692307692307693	2	13	210.33999999999997	-1.22	1.0623333333333334	19.96666666666667	1.9208000000000434	1.4222222222223826e-05	5.5555555555558125e-06	0.10888888888888729	2.978301534897177e-09	6.052980289249871e-18
0.1210387900290375	72	13	209.4133333333333	-0.5715833333333333	1.063361111111111	20.06759259259259	0.7724018779342605	0.13279482237871673	0.0005601306729264495	0.8769318379412271	5.222702861768436e-08	6.3991561669614675e-15
0.08333333333333333	2	12	212.19999999999993	0.08535714285714288	1.0582142857142856	20.964285714285715	0.0025510204081631203	0.13408801020408162	0.00038801020408162806	1.3494897959183694	6.302047718212267e-09	2.739379251912667e-17
0.07692307692307693	2	13	209.64	-0.24533333333333343	1.0976666666666668	18.366666666666667	1.9207999999999879	1.4222222222222939e-05	5.5555555555558125e-06	0.10888888888888977	3.298282470709793e-08	2.4187349732599403e-16
0.07692307692307693	2	13	211.1366666666666	-0.6386666666666665	1.057	20.96666666666667	0.22668888888890712	0.0005120000000000098	9.799999999999861e-05	0.9800000000000005	3.2399463136717604e-10	1.6624390773281248e-19
0.1063924944212322	7	13	209.03714285714278	-0.648952380952381	1.0658095238095238	21.38095238095238	0.08931640211640395	0.10937508994708987	0.0003326984126984114	1.0692063492063493	5.647936961730506e-09	3.0126067815829025e-17
0.13988764999424197	46	12	209.220652173913	-0.4265062111801243	1.0769720496894408	22.701863354037265	0.8520118554668077	0.09843351991521246	0.00029780464359656757	0.9508626639061422	2.9740208253975084e-08	1.955435131660767e-15
0.12818882206204818	70	12	209.27653061224487	-0.28235714285714286	1.0833367346938776	21.1	0.6196157096378992	0.07374110248447206	0.00028059333671356766	1.39299023957409	1.5162471691842008e-07	8.193867968577677e-14
0.08333333333333333	2	12	209.28928571428568	0.32142857142857145	1.0810714285714285	22.17857142857143	0.06125000000000796	0.0005397959183673489	5.739795918367306e-05	0.7372448979591828	8.28904859686036e-10	3.5643204023111327e-19
0.1620115396732132	42	11	208.90347985347978	-0.398937728937729	1.0844322344322344	22.835164835164836	0.6727325801153176	0.09422845872076639	0.00016527087671552857	0.836649279426015	1.0934907114895223e-07	5.494049700105302e-14
0.08333333333333333	2	12	209.52142857142852	-0.28642857142857153	1.0571428571428572	19.5	0.022959183673471127	0.04288265306122451	8.265306122449034e-05	0.09183673469387842	1.2495049367038717e-09	4.3043192531705135e-19
0.13215218089725764	7	12	209.35612244897953	-0.2963265306122449	1.0704081632653062	21.244897959183675	0.19510932944606715	0.09059429057337222	0.00042752672497570464	1.1596209912536446	5.741586433579788e-08	2.4097682161920217e-15
0.11995631367909378	5	11	210.2507692307692	-0.734923076923077	1.0387692307692307	19.4	1.7363491124260424	0.06953449704142012	0.0002552071005917172	0.5958579881656791	7.236698623558374e-09	1.7704595145124477e-17
0.14136363534858756	66	12	210.88030303030297	-1.6178679653679653	0.9995670995670997	18.97077922077922	0.449120974263835	0.08925515686694264	0.0003774863232006091	1.786495647209931	1.7080899521996912e-07	7.757665633395867e-14
0.15452717069182437	53	11	211.2941944847605	-1.5228011611030479	1.0011320754716984	19.589259796806967	1.3021003770149648	0.10694765804141149	0.00018936285329050815	1.7136876186223045	2.063746761779462e-07	1.5041608936160283e-13
0.13550495430339374	23	13	209.60579710144924	-0.654840579710145	1.0445797101449275	20.895652173913046	0.3702194115063728	0.09225156433904257	0.0003638910847606498	1.3942731664470798	5.270870629756923e-08	5.09487800325058e-15
0.12765072668911687	54	13	209.57827160493824	-0.5775679012345679	1.0549259259259258	20.4679012345679	0.6427021973755855	0.12214775945337371	0.0004769881201956671	2.165449180837021	1.1289742588608832e-08	2.6139827021113224e-16
0.1298843022163517	7	11	210.06153846153845	0.04186813186813186	1.0735164835164834	18.824175824175825	0.4984812623274462	0.03133508030431108	0.00010884756269371832	1.2972668357283743	6.07621381069433e-08	1.2506586856363293e-15
0.09656336071428251	3	12	209.65952380952376	0.10499999999999998	1.0842857142857145	18.71428571428571	0.03369047619047933	0.12217704081632652	0.00028214285714285624	0.045918367346938826	3.229463037631783e-09	1.7642852222321285e-19
0.1302993957682985	10	12	208.72142857142853	-0.030714285714285722	1.0817857142857141	23.307142857142857	0.2420861678004609	0.19214467120181397	0.0016087585034013582	0.7392857142857125	1.4468401018034357e-07	1.037859237304152e-14
0.12701202687119825	24	11	211.6317307692307	-1.7714102564102563	0.9747756410256412	17.307692307692307	0.4933229354257815	0.09514966126404252	0.00040406375954035143	1.163365063030615	4.126968148457959e-07	1.724573490665514e-13
0.13023069272846338	62	14	209.89112903225808	-0.4905342741935484	1.0513709677419356	19.793346774193548	0.43211520029085226	0.09782753389823504	0.0003686582826546819	1.1836051113828663	2.0682944066295567e-08	1.3507939747611423e-15
0.11263945658780444	9	13	209.68222222222215	-1.1677037037037037	1.0325925925925923	19.0	0.16108888888888956	0.05853856790123454	0.00023838271604938475	0.9555555555555556	1.3949475449775948e-08	1.1800963857574362e-16
0.12980377416641073	33	13	209.2145454545454	-0.4202424242424241	1.0754545454545452	21.997979797979795	0.7057429292929316	0.055291494949494875	0.00023229040404040537	1.36263468013468	3.9362532076480533e-08	1.5499486185252962e-15
0.14504569556491761	75	12	209.65828571428565	-0.6249714285714286	1.052152380952381	20.03047619047619	0.6625372862658594	0.09751514671814676	0.00039934491634491584	1.4381099466813747	2.7913973933208573e-08	1.7893514406198273e-15
0.1373684102979937	14	11	209.915934065934	-0.25994505494505493	1.0615384615384615	19.74175824175824	0.45216626568697793	0.03744437544703817	0.0002886663632225744	1.2031016320957149	3.1198918962615407e-07	1.6053540360102125e-13
0.12690776125097694	10	11	208.56538461538457	-0.0925384615384616	1.1056923076923075	20.276923076923076	0.8972813938198654	0.06257015779092703	0.00017517422748191945	1.1481919789612105	1.7212469345725958e-07	1.3467917774298804e-14
0.09366272317565236	4	14	209.54375	-0.12046875000000004	1.11109375	22.78125	1.033723958333322	0.011137076822916673	4.306640624999784e-05	0.22526041666666674	6.16994082377437e-08	2.221727871900578e-15
0.1299376054479212	34	13	209.47372549019602	-0.7358039215686274	1.055705882352941	19.80392156862745	0.6028954644484081	0.09478630382253905	0.00019367518320459533	2.170219845513964	1.900554937117212e-08	4.4136626619225074e-16
0.10888111831500748	9	13	209.61037037037033	-0.6831851851851851	1.06362962962963	22.022222222222222	1.0213790123456976	0.21129197530864188	0.00016512345679012584	1.5711111111111116	1.8638307766882798e-09	3.777050058978653e-18
0.07692307692307693	2	13	207.84999999999997	-0.6446666666666665	1.1056666666666666	19.96666666666667	0.013888888888892047	0.006272000000000005	3.755555555555594e-05	0.002222222222222325	3.7920254132462507e-07	1.0789712935514618e-14
0.08276859489795643	3	14	209.67708333333334	0.030416666666666703	1.07375	20.729166666666668	0.2966536458333413	0.0037079427083333335	0.0001453124999999988	1.8606770833333321	2.6488316976942374e-10	9.327099006125096e-20
0.08913540989010693	3	13	208.56444444444438	0.20199999999999999	1.103777777777778	22.222222222222218	0.044992592592589475	0.08108977777777776	0.0006037037037037002	0.02814814814814795	9.8449426007493e-10	2.869394855455431e-19
0.08276859489795643	3	14	209.0270833333333	-0.6212500000000001	1.0735416666666666	20.666666666666668	0.06423177083332647	0.058399609375000015	1.96614583333335e-05	0.3216145833333337	5.873759441979524e-09	4.713372026744261e-17
0.08889531247919742	4	13	209.4283333333333	-0.2445	1.0781666666666667	19.583333333333336	0.1695518518518536	0.045135518518518526	8.811111111111155e-05	1.9655555555555582	6.930304980197191e-09	1.7453324792211327e-17
0.1425593265061999	89	12	210.16902086677362	-0.4479695024077046	1.048860353130016	20.29373996789727	0.6569874116653805	0.11107680773279688	0.00037404590794438346	1.6997261366242113	1.4472415980393913e-07	3.470047766811675e-14
0.08333333333333333	2	12	209.5785714285714	-1.0742857142857145	1.0167857142857144	20.5	0.09183673469388451	0.09996836734693874	0.0004716836734693871	1.2346938775510172	7.056486926079833e-08	3.1515870687092813e-15
0.13620135627162808	61	13	209.86284153005462	-0.276655737704918	1.0776830601092895	19.922404371584697	1.5119591985428051	0.09057114802671527	0.00022467565270188213	1.9437304189435334	2.729030629753055e-08	2.015846049634783e-15
0.08333333333333333	2	12	210.5678571428571	-0.245	1.0239285714285713	21.107142857142858	0.009209183673463657	0.14890204081632658	3.086734693877407e-05	5.165816326530615	2.7228437992177497e-08	6.039520106156638e-17
0.14166602863977978	95	12	209.87300751879695	-0.4228045112781955	1.053796992481203	21.984962406015036	0.6980538199602385	0.13323068000548485	0.0006886046803939939	1.123305985328064	1.1802076623381216e-07	3.9609311546897114e-14
0.09090909090909091	2	11	209.90384615384613	-0.5815384615384614	1.0188461538461537	21.03846153846154	0.35150887573966183	0.002087573964497021	2.6627218934906956e-06	0.23964497041420071	1.8596005092992379e-09	1.8249100438671823e-20
0.13001783814401094	8	9	210.38863636363635	0.1672727272727272	1.0629545454545455	24.0	0.20840023612751382	0.0962949232585596	0.0007307556080283337	1.1948051948051959	4.666721011502168e-07	1.8006637272299524e-13
0.16924957643921756	69	9	210.72951251646901	-0.3729907773386034	1.0406455862977602	20.73517786561265	1.7049864020347685	0.13482355618496047	0.0005551312943431104	1.6292511255310587	5.193007214841394e-07	4.859578810167322e-13
0.07692307692307693	2	13	210.41666666666663	-0.32600000000000007	1.0283333333333333	18.433333333333334	0.0017999999999992837	0.006727999999999996	2.2222222222224728e-07	0.6422222222222217	9.509427009699842e-09	5.365939476951933e-17
0.10995995420583597	5	12	208.63571428571427	0.019000000000000024	1.0962857142857143	24.15714285714286	0.044464285714286754	0.13064734693877547	0.00037178571428571295	2.5341836734693897	8.11229947389449e-08	6.0081639351868286e-15
0.08333333333333333	2	12	210.9035714285714	-0.6950000000000001	1.0499999999999998	22.357142857142858	3.001249999999972	0.0007438775510204046	0.00010204081632653147	0.25510204081632726	9.07612464053442e-08	1.0460970290391878e-15
0.07692307692307693	2	13	208.88333333333327	-0.33733333333333343	1.0803333333333334	20.333333333333332	0.06242222222222416	0.003416888888888889	5.0000000000002306e-05	0.008888888888888826	1.711387134836882e-10	3.582460713883967e-20
0.11480802617621294	30	12	208.88047619047614	-0.268952380952381	1.095642857142857	19.285714285714285	0.8972587379779469	0.06458028618343889	0.000273833567909923	0.6931738212526382	1.2309058420507435e-07	8.284932264775228e-15
0.1359263879899334	17	12	209.49621848739494	-0.1985294117647059	1.0695378151260504	19.970588235294116	0.2091716686674767	0.1070580657262905	0.00024247073829531773	0.9254201680672253	5.910708442714016e-08	6.581302241380691e-15
0.07692307692307693	2	13	209.2933333333333	-0.5323333333333333	1.0606666666666666	17.2	0.02275555555556267	0.1624499999999999	0.00025688888888888517	1.742222222222223	1.8046849849561571e-09	4.80778890033658e-18
0.08333333333333333	2	12	208.9785714285714	0.0021428571428571686	1.0939285714285714	21.785714285714285	0.09183673469387842	0.09996836734693877	0.0004716836734693871	1.2346938775510257	2.94952594807774e-09	1.6375517464227562e-17
0.11072447529387909	7	11	210.28461538461534	-1.2502197802197803	1.0004395604395604	18.615384615384617	0.10639053254438073	0.022037813468582704	0.00014888701042547274	1.1262327416173574	3.9789272394714356e-08	1.0539767998747697e-15
0.10767188475459391	8	13	209.3258333333333	-0.8949166666666666	1.0386666666666666	20.508333333333333	0.3269007936507952	0.01793218253968254	0.0004506666666666665	0.47611111111111065	3.750768654060098e-08	3.943339071980885e-15
0.048281680357141255	3	12	212.097619047619	-1.692142857142857	0.9738095238095239	17.11904761904762	0.9959863945578631	0.0017693877551020211	1.7006802721082235e-07	0.20578231292516908	4.219660968138116e-08	1.2992895054915236e-15
0.08333333333333333	2	12	212.26428571428568	-0.7739285714285715	1.054642857142857	19.142857142857142	0.11795918367346682	0.010930867346938784	0.0004716836734693871	0.25510204081632726	1.941630163262688e-09	1.0893406687769481e-18
0.10754858772170173	9	14	208.88402777777776	-0.7740972222222222	1.0638194444444444	19.354166666666668	0.18539171006943522	0.12571016710069444	0.00025883246527777764	1.5078125000000013	1.243963501054781e-08	6.209771954356307e-16
0.09656336071428251	3	12	211.16904761904757	0.20571428571428566	1.078095238095238	22.642857142857142	0.04675170068027057	0.12406581632653063	0.00039404761904762394	0.6326530612244907	8.158030891793214e-09	5.8009767148392426e-18
0.14329023710329566	10	10	211.2108333333333	-0.06600000000000003	1.0666666666666669	20.366666666666667	1.158364969135818	0.1401277469135803	0.0009646604938271616	1.262654320987651	2.3454056727363532e-07	3.6012226038983694e-14
0.07692307692307693	2	13	210.17666666666662	-0.5779999999999998	1.0656666666666668	21.1	0.05335555555555135	0.0004702222222222259	5.0000000000002306e-05	0.6422222222222217	4.599022160128354e-08	1.1806452800315224e-16
0.07692307692307693	2	13	210.1133333333333	-0.5126666666666666	1.069	21.133333333333333	0.08542222222222544	0.02722222222222219	2.0000000000002256e-06	0.320000000000002	2.096872704215656e-09	1.4055163013360955e-18
0.08913540989010693	3	13	209.05111111111106	-0.33777777777777773	1.0711111111111111	20.599999999999998	0.19939259259258363	0.0056001481481481345	0.000388592592592592	0.3244444444444441	5.548993269764013e-09	5.774286057707401e-18
0.14149873852208408	23	11	209.22073578595317	0.32889632107023403	1.0936454849498327	22.956521739130434	0.34295553944383245	0.20384178730968028	0.0002634866805435373	1.4367004233224965	1.1484903001674586e-07	1.8660492389201008e-14
0.1789658878773495	12	9	209.25378787878785	-0.3968181818181818	1.066969696969697	23.3030303030303	1.9757243926872368	0.06260217881292258	0.000633258201853244	0.8479839719509129	6.995810793411377e-07	5.915304181268797e-13
0.1100400740852348	8	13	209.0758333333333	-0.6211666666666668	1.0747499999999999	21.2	0.5412817460317481	0.03707006349206348	7.459523809523945e-05	1.018412698412696	3.5386654303718705e-09	8.484567987162642e-18
0.07692307692307693	3	13	209.8177777777777	-1.683777777777778	1.0217777777777781	20.377777777777776	0.10921481481480468	0.009533037037037045	0.00017970370370370476	0.010370370370370256	8.748066970610604e-09	1.0451041629319147e-16
0.08333333333333333	2	12	211.58571428571423	-0.6585714285714286	1.0396428571428573	17.464285714285715	0.2159183673469396	0.007029591836734711	0.00038801020408162806	0.0025510204081632473	1.2016577064467087e-08	5.805276170173608e-17
0.16415789758847746	110	10	210.58719696969695	-0.3362575757575758	1.0313863636363636	21.48181818181818	1.1657297111018414	0.15549623783708635	0.0006163261630062085	2.2750231674543615	5.531880904644284e-07	5.740153718227706e-13
0.14330456541571424	72	13	209.6129629629629	-0.707361111111111	1.0533425925925926	18.91574074074074	0.556703460267778	0.09782178951486693	0.0003534334028864582	1.003066423230743	2.9166430725375755e-08	1.000759986100869e-15
0.07692307692307693	2	13	210.30999999999995	-0.7653333333333333	1.036333333333333	20.799999999999997	0.01175555555556032	0.21868088888888873	0.0010579999999999917	0.320000000000002	1.808592221819226e-09	5.013250617409622e-19
0.13400994739736471	40	13	209.7413333333333	-0.7140166666666665	1.0555999999999999	20.006666666666668	0.49219646723647187	0.11411739002849	0.0004147646723646763	1.7704387464387448	2.648271725324464e-08	1.5173185629992928e-15
0.1014097655573916	4	12	212.7428571428571	-1.9307142857142858	0.9773214285714287	17.57142857142857	0.04649659863946009	0.09471054421768699	0.000465773809523805	1.3197278911564647	6.385179610239174e-07	1.621245117544747e-13
0.06438241359935572	5	14	208.79749999999999	0.504375	1.121375	22.1375	0.024894531250001926	0.06678339843749999	8.99218749999997e-05	0.6687500000000007	1.0010454086320061e-08	7.81315542148752e-17
